 % Simple dark flight model for the fireball: IT20000000
 % Hypothesis: no Earth rotation; no winds; exponential atmosphere COESA 1976 model. 
 % Input data from atmospheric dynamical model. 
    
 INPUT DATA 
    
 % Drag coefficient (adimensional):                          0.58 
 % M/S for dark flight (kg/m^2):                           224.99 
 % Drag*S/M for dark flight (m^2/kg):                    0.002578 
 % Start height dark flight (km):                           23.25 
 % Start velocity dark flight (km/s):                        3.04 
 % Start acceleration dark flight (km/s^2):                 -1.24 
    
 RESULTS 
    
 % Horizontal length dark flight (km):                      10.16 
 % Flight time (s):                                        213.00 
 % Geographical Latitude strewn field (degree):           45.3293  
 % Geographical Longitude strewn field (degree):          12.0667 
    
% quota (km)     Vx (km/s)       Vy (km/s)      V (km/s)        Lx (km)     tempo di caduta (s)
    
     4.190 	      0.000 	     -0.071 	      0.071 		      10.16 	     146.00 
     4.155 	      0.000 	     -0.071 	      0.071 		      10.16 	     146.50 
     4.119 	      0.000 	     -0.071 	      0.071 		      10.16 	     147.00 
     4.084 	      0.000 	     -0.070 	      0.070 		      10.16 	     147.50 
     4.049 	      0.000 	     -0.070 	      0.070 		      10.16 	     148.00 
     4.014 	      0.000 	     -0.070 	      0.070 		      10.16 	     148.50 
     3.979 	      0.000 	     -0.070 	      0.070 		      10.16 	     149.00 
     3.944 	      0.000 	     -0.070 	      0.070 		      10.16 	     149.50 
     3.909 	      0.000 	     -0.070 	      0.070 		      10.16 	     150.00 
     3.874 	      0.000 	     -0.070 	      0.070 		      10.16 	     150.50 
     3.839 	      0.000 	     -0.069 	      0.069 		      10.16 	     151.00 
     3.805 	      0.000 	     -0.069 	      0.069 		      10.16 	     151.50 
     3.770 	      0.000 	     -0.069 	      0.069 		      10.16 	     152.00 
     3.736 	      0.000 	     -0.069 	      0.069 		      10.16 	     152.50 
     3.701 	      0.000 	     -0.069 	      0.069 		      10.16 	     153.00 
     3.667 	      0.000 	     -0.069 	      0.069 		      10.16 	     153.50 
     3.633 	      0.000 	     -0.069 	      0.069 		      10.16 	     154.00 
     3.598 	      0.000 	     -0.068 	      0.068 		      10.16 	     154.50 
     3.564 	      0.000 	     -0.068 	      0.068 		      10.16 	     155.00 
     3.530 	      0.000 	     -0.068 	      0.068 		      10.16 	     155.50 
     3.496 	      0.000 	     -0.068 	      0.068 		      10.16 	     156.00 
     3.462 	      0.000 	     -0.068 	      0.068 		      10.16 	     156.50 
     3.428 	      0.000 	     -0.068 	      0.068 		      10.16 	     157.00 
     3.394 	      0.000 	     -0.068 	      0.068 		      10.16 	     157.50 
     3.361 	      0.000 	     -0.067 	      0.067 		      10.16 	     158.00 
     3.327 	      0.000 	     -0.067 	      0.067 		      10.16 	     158.50 
     3.294 	      0.000 	     -0.067 	      0.067 		      10.16 	     159.00 
     3.260 	      0.000 	     -0.067 	      0.067 		      10.16 	     159.50 
     3.227 	      0.000 	     -0.067 	      0.067 		      10.16 	     160.00 
     3.193 	      0.000 	     -0.067 	      0.067 		      10.16 	     160.50 
     3.160 	      0.000 	     -0.067 	      0.067 		      10.16 	     161.00 
     3.127 	      0.000 	     -0.066 	      0.066 		      10.16 	     161.50 
     3.094 	      0.000 	     -0.066 	      0.066 		      10.16 	     162.00 
     3.060 	      0.000 	     -0.066 	      0.066 		      10.16 	     162.50 
     3.027 	      0.000 	     -0.066 	      0.066 		      10.16 	     163.00 
     2.994 	      0.000 	     -0.066 	      0.066 		      10.16 	     163.50 
     2.961 	      0.000 	     -0.066 	      0.066 		      10.16 	     164.00 
     2.929 	      0.000 	     -0.066 	      0.066 		      10.16 	     164.50 
     2.896 	      0.000 	     -0.065 	      0.065 		      10.16 	     165.00 
     2.863 	      0.000 	     -0.065 	      0.065 		      10.16 	     165.50 
     2.830 	      0.000 	     -0.065 	      0.065 		      10.16 	     166.00 
     2.798 	      0.000 	     -0.065 	      0.065 		      10.16 	     166.50 
     2.765 	      0.000 	     -0.065 	      0.065 		      10.16 	     167.00 
     2.733 	      0.000 	     -0.065 	      0.065 		      10.16 	     167.50 
     2.700 	      0.000 	     -0.065 	      0.065 		      10.16 	     168.00 
     2.668 	      0.000 	     -0.065 	      0.065 		      10.16 	     168.50 
     2.636 	      0.000 	     -0.064 	      0.064 		      10.16 	     169.00 
     2.604 	      0.000 	     -0.064 	      0.064 		      10.16 	     169.50 
     2.572 	      0.000 	     -0.064 	      0.064 		      10.16 	     170.00 
     2.540 	      0.000 	     -0.064 	      0.064 		      10.16 	     170.50 
     2.508 	      0.000 	     -0.064 	      0.064 		      10.16 	     171.00 
     2.476 	      0.000 	     -0.064 	      0.064 		      10.16 	     171.50 
     2.444 	      0.000 	     -0.064 	      0.064 		      10.16 	     172.00 
     2.412 	      0.000 	     -0.064 	      0.064 		      10.16 	     172.50 
     2.380 	      0.000 	     -0.063 	      0.063 		      10.16 	     173.00 
     2.348 	      0.000 	     -0.063 	      0.063 		      10.16 	     173.50 
     2.317 	      0.000 	     -0.063 	      0.063 		      10.16 	     174.00 
     2.285 	      0.000 	     -0.063 	      0.063 		      10.16 	     174.50 
     2.254 	      0.000 	     -0.063 	      0.063 		      10.16 	     175.00 
     2.222 	      0.000 	     -0.063 	      0.063 		      10.16 	     175.50 
     2.191 	      0.000 	     -0.063 	      0.063 		      10.16 	     176.00 
     2.159 	      0.000 	     -0.063 	      0.063 		      10.16 	     176.50 
     2.128 	      0.000 	     -0.062 	      0.062 		      10.16 	     177.00 
     2.097 	      0.000 	     -0.062 	      0.062 		      10.16 	     177.50 
     2.066 	      0.000 	     -0.062 	      0.062 		      10.16 	     178.00 
     2.035 	      0.000 	     -0.062 	      0.062 		      10.16 	     178.50 
     2.004 	      0.000 	     -0.062 	      0.062 		      10.16 	     179.00 
     1.973 	      0.000 	     -0.062 	      0.062 		      10.16 	     179.50 
     1.942 	      0.000 	     -0.062 	      0.062 		      10.16 	     180.00 
     1.911 	      0.000 	     -0.062 	      0.062 		      10.16 	     180.50 
     1.880 	      0.000 	     -0.062 	      0.062 		      10.16 	     181.00 
     1.849 	      0.000 	     -0.061 	      0.061 		      10.16 	     181.50 
     1.819 	      0.000 	     -0.061 	      0.061 		      10.16 	     182.00 
     1.788 	      0.000 	     -0.061 	      0.061 		      10.16 	     182.50 
     1.757 	      0.000 	     -0.061 	      0.061 		      10.16 	     183.00 
     1.727 	      0.000 	     -0.061 	      0.061 		      10.16 	     183.50 
     1.696 	      0.000 	     -0.061 	      0.061 		      10.16 	     184.00 
     1.666 	      0.000 	     -0.061 	      0.061 		      10.16 	     184.50 
     1.636 	      0.000 	     -0.061 	      0.061 		      10.16 	     185.00 
     1.605 	      0.000 	     -0.061 	      0.061 		      10.16 	     185.50 
     1.575 	      0.000 	     -0.060 	      0.060 		      10.16 	     186.00 
     1.545 	      0.000 	     -0.060 	      0.060 		      10.16 	     186.50 
     1.515 	      0.000 	     -0.060 	      0.060 		      10.16 	     187.00 
     1.485 	      0.000 	     -0.060 	      0.060 		      10.16 	     187.50 
     1.455 	      0.000 	     -0.060 	      0.060 		      10.16 	     188.00 
     1.425 	      0.000 	     -0.060 	      0.060 		      10.16 	     188.50 
     1.395 	      0.000 	     -0.060 	      0.060 		      10.16 	     189.00 
     1.365 	      0.000 	     -0.060 	      0.060 		      10.16 	     189.50 
     1.335 	      0.000 	     -0.060 	      0.060 		      10.16 	     190.00 
     1.305 	      0.000 	     -0.059 	      0.059 		      10.16 	     190.50 
     1.276 	      0.000 	     -0.059 	      0.059 		      10.16 	     191.00 
     1.246 	      0.000 	     -0.059 	      0.059 		      10.16 	     191.50 
     1.216 	      0.000 	     -0.059 	      0.059 		      10.16 	     192.00 
     1.187 	      0.000 	     -0.059 	      0.059 		      10.16 	     192.50 
     1.157 	      0.000 	     -0.059 	      0.059 		      10.16 	     193.00 
     1.128 	      0.000 	     -0.059 	      0.059 		      10.16 	     193.50 
     1.099 	      0.000 	     -0.059 	      0.059 		      10.16 	     194.00 
     1.069 	      0.000 	     -0.059 	      0.059 		      10.16 	     194.50 
     1.040 	      0.000 	     -0.058 	      0.058 		      10.16 	     195.00 
     1.011 	      0.000 	     -0.058 	      0.058 		      10.16 	     195.50 
     0.982 	      0.000 	     -0.058 	      0.058 		      10.16 	     196.00 
     0.953 	      0.000 	     -0.058 	      0.058 		      10.16 	     196.50 
     0.924 	      0.000 	     -0.058 	      0.058 		      10.16 	     197.00 
     0.894 	      0.000 	     -0.058 	      0.058 		      10.16 	     197.50 
     0.866 	      0.000 	     -0.058 	      0.058 		      10.16 	     198.00 
     0.837 	      0.000 	     -0.058 	      0.058 		      10.16 	     198.50 
     0.808 	      0.000 	     -0.058 	      0.058 		      10.16 	     199.00 
     0.779 	      0.000 	     -0.058 	      0.058 		      10.16 	     199.50 
     0.750 	      0.000 	     -0.057 	      0.057 		      10.16 	     200.00 
     0.721 	      0.000 	     -0.057 	      0.057 		      10.16 	     200.50 
     0.693 	      0.000 	     -0.057 	      0.057 		      10.16 	     201.00 
     0.664 	      0.000 	     -0.057 	      0.057 		      10.16 	     201.50 
     0.636 	      0.000 	     -0.057 	      0.057 		      10.16 	     202.00 
     0.607 	      0.000 	     -0.057 	      0.057 		      10.16 	     202.50 
     0.579 	      0.000 	     -0.057 	      0.057 		      10.16 	     203.00 
     0.550 	      0.000 	     -0.057 	      0.057 		      10.16 	     203.50 
     0.522 	      0.000 	     -0.057 	      0.057 		      10.16 	     204.00 
     0.494 	      0.000 	     -0.057 	      0.057 		      10.16 	     204.50 
     0.465 	      0.000 	     -0.057 	      0.057 		      10.16 	     205.00 
     0.437 	      0.000 	     -0.056 	      0.056 		      10.16 	     205.50 
     0.409 	      0.000 	     -0.056 	      0.056 		      10.16 	     206.00 
     0.381 	      0.000 	     -0.056 	      0.056 		      10.16 	     206.50 
     0.353 	      0.000 	     -0.056 	      0.056 		      10.16 	     207.00 
     0.325 	      0.000 	     -0.056 	      0.056 		      10.16 	     207.50 
     0.297 	      0.000 	     -0.056 	      0.056 		      10.16 	     208.00 
     0.269 	      0.000 	     -0.056 	      0.056 		      10.16 	     208.50 
     0.241 	      0.000 	     -0.056 	      0.056 		      10.16 	     209.00 
     0.213 	      0.000 	     -0.056 	      0.056 		      10.16 	     209.50 
     0.185 	      0.000 	     -0.056 	      0.056 		      10.16 	     210.00 
     0.157 	      0.000 	     -0.055 	      0.055 		      10.16 	     210.50 
     0.130 	      0.000 	     -0.055 	      0.055 		      10.16 	     211.00 
     0.102 	      0.000 	     -0.055 	      0.055 		      10.16 	     211.50 
     0.074 	      0.000 	     -0.055 	      0.055 		      10.16 	     212.00 
     0.047 	      0.000 	     -0.055 	      0.055 		      10.16 	     212.50 
     0.019 	      0.000 	     -0.055 	      0.055 		      10.16 	     213.00 
